name,id,nametype,recclass,mass,fall,year,reclat,reclong,GeoLocation
Al Huwaysah 009,55410,Valid,H6,3407.8,Found,2010,22.75747,55.41402,"(22.757470, 55.414020)"
Al Huwaysah 010,55637,Valid,Achondrite-ung,1411.8,Found,2010,22.74868,55.47218,"(22.748680, 55.472180)"
Al Huwaysah 011,55411,Valid,L4-5,112.76,Found,2010,22.75978,55.3908,"(22.759780, 55.390800)"
Al Huwaysah 012,55412,Valid,H5,4694.9,Found,2010,22.67752,55.34027,"(22.677520, 55.340270)"
Al Huwaysah 013,56408,Valid,H6,55.51,Found,2010,22.68423,55.33652,"(22.684230, 55.336520)"
Al Huwaysah 014,55413,Valid,H6,45.52,Found,2010,22.68598,55.32092,"(22.685980, 55.320920)"
Al Huwaysah 015,56409,Valid,H6,35.3,Found,2010,22.68922,55.32087,"(22.689220, 55.320870)"
Al Huwaysah 016,55414,Valid,H5,1330.9,Found,2010,22.69813,55.3336,"(22.698130, 55.333600)"
Al Huwaysah 017,55415,Valid,L6,439.58,Found,2010,22.73852,55.36247,"(22.738520, 55.362470)"
Ashuwairif 005,56099,Valid,H4,335,Found,2010,29.3945,14.29233,"(29.394500, 14.292330)"
Aubrey Hills,56393,Valid,H6,560.8,Found,2010,34.38063,-114.16705,"(34.380630, -114.167050)"
Bou Azarif,53812,Valid,H5,100000,Found,2010,31.15643,-5.15262,"(31.156430, -5.152620)"
Bou Kra 002,57216,Valid,L5,606,Found,2010,26.74853,-12.70978,"(26.748530, -12.709780)"
Bou Kra 003,57217,Valid,L6,50,Found,2010,26.81089,-12.71864,"(26.810890, -12.718640)"
Bou Kra 004,57347,Valid,Eucrite-mmict,272.75,Found,2010,26.707,-12.759,"(26.707000, -12.759000)"
Bou Kra 005,57348,Valid,CM2,31.14,Found,2010,26.819,-12.724,"(26.819000, -12.724000)"
Caleta el Cobre 001,54446,Valid,H6,9,Found,2010,-24.266,-70.03333,"(-24.266000, -70.033330)"
Caleta el Cobre 002,54620,Valid,H6,18,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 003,54621,Valid,H5,338,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 004,54622,Valid,H5,254,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 005,54623,Valid,H5,193,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 006,54624,Valid,L6,179,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 007,54625,Valid,L6,24,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 008,54626,Valid,H6,15,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 009,54627,Valid,L4,95,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 010,54628,Valid,L4,47,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 011,54629,Valid,L6,32,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 012,54630,Valid,L4,17,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 013,54631,Valid,L4,105,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 014,54632,Valid,H4,20,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 015,54633,Valid,L6,115,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 016,54634,Valid,H5,34,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 017,54635,Valid,H5,41,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 018,54829,Valid,H5,6,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Caleta el Cobre 019,54830,Valid,H6,1.1,Found,2010,-24.25,-70.51667,"(-24.250000, -70.516670)"
Catalina 002,55756,Valid,LL3,61.1,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 004,56279,Valid,Mesosiderite,37.5,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 005,56671,Valid,H4,228,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 006,56672,Valid,H5/6,19.5,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 007,56673,Valid,H4,11.9,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 010,57176,Valid,L~5,329,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 011,57177,Valid,H~5,573,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 012,57178,Valid,H6,225,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 013,57179,Valid,H4,428,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 014,57180,Valid,H4,191,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 016,57182,Valid,H4,647,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 017,57183,Valid,H5,426,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 018,57184,Valid,L6,1018,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 019,57185,Valid,H4,3191,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 020,57186,Valid,L6,2084,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 027,57295,Valid,L6,2408,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 028,57296,Valid,H5,4993,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 029,57297,Valid,H~5,169,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 030,57298,Valid,H~5,214,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 031,57299,Valid,L~6,1178,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 032,57300,Valid,H4,1107,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 033,57301,Valid,L~6,211,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Catalina 034,57327,Valid,LL5,20,Found,2010,-25.23333,-69.71667,"(-25.233330, -69.716670)"
Cook 012,54926,Valid,H4,6.6,Found,2010,-30.91378,130.90386,"(-30.913780, 130.903860)"
Cook 013,54927,Valid,H6,46.8,Found,2010,-30.94775,130.90858,"(-30.947750, 130.908580)"
Dar al Gani 1059,56098,Valid,H6,1470,Found,2010,28.28767,15.49467,"(28.287670, 15.494670)"
Dar al Gani 1060,56412,Valid,Eucrite,310,Found,2010,26.9195,16.657,"(26.919500, 16.657000)"
Dar al Gani 1061,56304,Valid,Ureilite,207,Found,2010,27.23017,16.48833,"(27.230170, 16.488330)"
Dhofar 1576,51864,Valid,L5,7700,Found,2010,18.51667,54.23333,"(18.516670, 54.233330)"
Dhofar 1612,52637,Valid,CV3,124,Found,2010,18.58333,54.13333,"(18.583330, 54.133330)"
Dhofar 1627,54672,Valid,Lunar (feldsp. breccia),86.1,Found,2010,19.01075,54.53743,"(19.010750, 54.537430)"
Dhofar 1669,55753,Valid,Lunar (feldsp. breccia),3.3,Found,2010,18.425,54.158,"(18.425000, 54.158000)"
Dhofar 1674,56164,Valid,Martian (shergottite),49.2,Found,2010,18.317,54.202,"(18.317000, 54.202000)"
Dhofar 1694,56319,Valid,H6,740,Found,2010,19.10978,54.81697,"(19.109780, 54.816970)"
Dhofar 1695,56320,Valid,H6,326,Found,2010,19.09578,54.80188,"(19.095780, 54.801880)"
Dhofar 1696,56321,Valid,H6,936,Found,2010,19.14333,54.65583,"(19.143330, 54.655830)"
Dhofar 1697,56322,Valid,H6,387,Found,2010,19.06252,54.55953,"(19.062520, 54.559530)"
Dhofar 1698,56323,Valid,H6,450,Found,2010,18.92783,54.60623,"(18.927830, 54.606230)"
Dhofar 1699,56324,Valid,H4,172,Found,2010,18.94895,54.68008,"(18.948950, 54.680080)"
Dhofar 1700,56325,Valid,L6,39000,Found,2010,18.86622,54.67967,"(18.866220, 54.679670)"
Dhofar 1701,56326,Valid,H5,984,Found,2010,18.52065,54.47985,"(18.520650, 54.479850)"
Dhofar 1702,56327,Valid,H6,537,Found,2010,18.72892,54.37255,"(18.728920, 54.372550)"
Dhofar 1703,56328,Valid,H6,193,Found,2010,19.11453,54.81357,"(19.114530, 54.813570)"
Dhofar 1704,56329,Valid,L6,128,Found,2010,18.91455,54.47293,"(18.914550, 54.472930)"
Dhofar 1705,56330,Valid,L6,319,Found,2010,19.03582,54.50745,"(19.035820, 54.507450)"
Dhofar 1706,56331,Valid,L6,589,Found,2010,19.01508,54.57903,"(19.015080, 54.579030)"
Dhofar 1707,56332,Valid,L6,463,Found,2010,18.87403,54.4807,"(18.874030, 54.480700)"
Dhofar 1708,56333,Valid,H5,124,Found,2010,18.99178,54.59548,"(18.991780, 54.595480)"
Dhofar 1710,56334,Valid,H6,800,Found,2010,18.61798,54.27775,"(18.617980, 54.277750)"
Dhofar 1711,56335,Valid,LL6,295,Found,2010,18.65073,54.69992,"(18.650730, 54.699920)"
Dhofar 1712,56336,Valid,L6,240,Found,2010,18.29658,54.14983,"(18.296580, 54.149830)"
Dhofar 1713,56337,Valid,L6,73,Found,2010,18.65147,54.69853,"(18.651470, 54.698530)"
Dhofar 1714,56338,Valid,L6,562,Found,2010,18.98073,54.6486,"(18.980730, 54.648600)"
Dhofar 1715,56339,Valid,H6,81,Found,2010,19.05502,54.54472,"(19.055020, 54.544720)"
Dhofar 1716,56340,Valid,H5,1540,Found,2010,18.91025,54.63185,"(18.910250, 54.631850)"
Dhofar 1717,57431,Valid,L3,211,Found,2010,19.08188,54.71472,"(19.081880, 54.714720)"
Dhofar 1718,56341,Valid,H6,75,Found,2010,19.13873,54.66188,"(19.138730, 54.661880)"
Dhofar 1719,56342,Valid,L6,461,Found,2010,18.97752,54.62923,"(18.977520, 54.629230)"
Dhofar 1720,56343,Valid,L6,168,Found,2010,19.12132,54.82375,"(19.121320, 54.823750)"
Dhofar 1721,56344,Valid,H5,238,Found,2010,18.95435,54.6369,"(18.954350, 54.636900)"
Dhofar 1722,56345,Valid,H5,25000,Found,2010,19.08188,54.71472,"(19.081880, 54.714720)"
Dhofar 1723,56346,Valid,H6,536,Found,2010,18.98955,54.68367,"(18.989550, 54.683670)"
Dhofar 1724,56347,Valid,H4,1768,Found,2010,19.30085,54.83333,"(19.300850, 54.833330)"
El Médano 001,54449,Valid,H6,10,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 002,54450,Valid,L6,12,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 003,54451,Valid,H5,11,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 004,54452,Valid,H4,151,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 005,54453,Valid,L6,582,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 006,54454,Valid,LL6,55,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 007,54455,Valid,LL6,31,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 008,54456,Valid,L6,33,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 009,54457,Valid,L6,65,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 010,54458,Valid,H4,7,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 011,54459,Valid,H6,87,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 012,54460,Valid,H6,54,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 013,54562,Valid,CO3,5.2,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 014,54478,Valid,H4,54,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 015,54479,Valid,H4,98,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 016,54480,Valid,L6,57,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 017,54481,Valid,L6,156,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 018,54482,Valid,H4,15,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 019,54563,Valid,H3,11,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 020,54483,Valid,L6,102,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 021,54484,Valid,H6,50,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 022,54485,Valid,H6,47,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 023,54486,Valid,L6,115,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 024,54487,Valid,H5,9,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 025,54488,Valid,H6,132,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 026,54489,Valid,L6,154,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 027,54495,Valid,H5,46,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 028,54496,Valid,L5,141,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 029,54497,Valid,L5,392,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 030,54498,Valid,H6,32,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 031,54499,Valid,H5,35,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 032,54500,Valid,H6,28,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 033,54501,Valid,H5,45,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 034,54502,Valid,H6,10,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 035,54503,Valid,H5,72,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 036,54504,Valid,H5,54,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 037,54505,Valid,L6,111,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 038,54834,Valid,H6,3.8,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 039,54835,Valid,H5,3.1,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 040,54836,Valid,H6,3.6,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 041,54837,Valid,H5,1.9,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 057,56169,Valid,H6,10.8,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 058,56170,Valid,H6,11.8,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 119,56665,Valid,H5,23.3,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Médano 153,57170,Valid,H3,6038,Found,2010,-24.85,-70.53333,"(-24.850000, -70.533330)"
El Mirage Dry Lake 003,53845,Valid,H6,6.9,Found,2010,34.63432,-117.56217,"(34.634320, -117.562170)"
Great Sand Sea 040,53618,Valid,LL5,15,Found,2010,26.32733,27.33667,"(26.327330, 27.336670)"
Great Sand Sea 041,56302,Valid,H5,6.5,Found,2010,25.34583,25.498,"(25.345830, 25.498000)"
Grove Mountains 090002,57356,Valid,H4,30.8,Found,2010,-72.91661,75.10519,"(-72.916610, 75.105190)"
Grove Mountains 090004,57357,Valid,L6,698.93,Found,2010,-72.77922,75.31547,"(-72.779220, 75.315470)"
Grove Mountains 090005,57358,Valid,L5,365.85,Found,2010,-72.77922,75.31547,"(-72.779220, 75.315470)"
Grove Mountains 090007,57359,Valid,L5,141.85,Found,2010,-72.77922,75.31547,"(-72.779220, 75.315470)"
Grove Mountains 090008,57360,Valid,L5,266.37,Found,2010,-72.77922,75.31547,"(-72.779220, 75.315470)"
Grove Mountains 090078,57361,Valid,L5,156.38,Found,2010,-72.77894,75.31608,"(-72.778940, 75.316080)"
Grove Mountains 090105,57362,Valid,L5,622.9,Found,2010,-72.77781,75.31547,"(-72.777810, 75.315470)"
Grove Mountains 090128,57363,Valid,L5,235.73,Found,2010,-72.77717,75.31267,"(-72.777170, 75.312670)"
Grove Mountains 090142,57364,Valid,L5,354.65,Found,2010,-72.77747,75.31275,"(-72.777470, 75.312750)"
Grove Mountains 090143,57365,Valid,L5,106.16,Found,2010,-72.77628,75.31356,"(-72.776280, 75.313560)"
Grove Mountains 090154,57366,Valid,L5,234.76,Found,2010,-72.77769,75.31247,"(-72.777690, 75.312470)"
Grove Mountains 090166,57367,Valid,L5,562,Found,2010,-72.77772,75.31269,"(-72.777720, 75.312690)"
Grove Mountains 090168,57368,Valid,L5,259.2,Found,2010,-72.77825,75.31536,"(-72.778250, 75.315360)"
Grove Mountains 090251,57369,Valid,L4,88.08,Found,2010,-72.77794,75.31386,"(-72.777940, 75.313860)"
Grove Mountains 090253,57370,Valid,L5,92.99,Found,2010,-72.77847,75.31425,"(-72.778470, 75.314250)"
Grove Mountains 090297,57371,Valid,L4,14.73,Found,2010,-72.91086,75.10242,"(-72.910860, 75.102420)"
Grove Mountains 090298,57372,Valid,L4,12.3,Found,2010,-72.91147,75.10686,"(-72.911470, 75.106860)"
Grove Mountains 090306,57373,Valid,L3,67.19,Found,2010,-72.9345,75.31703,"(-72.934500, 75.317030)"
Grove Mountains 090312,57374,Valid,Ureilite,13.3,Found,2010,-72.9345,75.31703,"(-72.934500, 75.317030)"
Grove Mountains 090325,57375,Valid,H4,28.25,Found,2010,-72.82531,75.35544,"(-72.825310, 75.355440)"
Grove Mountains 090328,57376,Valid,H4,85.32,Found,2010,-72.82531,75.35544,"(-72.825310, 75.355440)"
Grove Mountains 090331,57377,Valid,H5,485.7,Found,2010,-72.82531,75.35544,"(-72.825310, 75.355440)"
Grove Mountains 090332,57378,Valid,H4,83.13,Found,2010,-72.82531,75.35544,"(-72.825310, 75.355440)"
Grove Mountains 090334,57379,Valid,H4,11.58,Found,2010,-72.82531,75.35544,"(-72.825310, 75.355440)"
Grove Mountains 090469,57380,Valid,L5,85.9,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090470,57381,Valid,L5,129.33,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090479,57382,Valid,L4,66.27,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090591,57383,Valid,LL5,227.61,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090647,57384,Valid,L5,312.39,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090719,57385,Valid,L6,165.73,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090746,57386,Valid,H5,28.25,Found,2010,-72.89144,74.9485,"(-72.891440, 74.948500)"
Grove Mountains 090748,57387,Valid,LL4,16.19,Found,2010,-72.89144,74.9485,"(-72.891440, 74.948500)"
Grove Mountains 090749,57388,Valid,L5,13.87,Found,2010,-72.89144,74.9485,"(-72.891440, 74.948500)"
Grove Mountains 090750,57389,Valid,L5,24.65,Found,2010,-72.89144,74.9485,"(-72.891440, 74.948500)"
Grove Mountains 090751,57390,Valid,L5,14.87,Found,2010,-72.89144,74.9485,"(-72.891440, 74.948500)"
Grove Mountains 090752,57391,Valid,H4,25.15,Found,2010,-72.89144,74.9485,"(-72.891440, 74.948500)"
Grove Mountains 090753,57392,Valid,L5,14.65,Found,2010,-72.89144,74.9485,"(-72.891440, 74.948500)"
Grove Mountains 090755,57393,Valid,L5,453.7,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090756,57394,Valid,L5,192.7,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090757,57395,Valid,L5,171.2,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090758,57396,Valid,L5,65.44,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090825,57397,Valid,L5,21.62,Found,2010,-72.77836,75.31969,"(-72.778360, 75.319690)"
Grove Mountains 090831,57398,Valid,L5,193.24,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090832,57399,Valid,L4,47.96,Found,2010,-72.77836,75.31969,"(-72.778360, 75.319690)"
Grove Mountains 090833,57400,Valid,L5,52.18,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090837,57401,Valid,L5,58.02,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090863,57402,Valid,L4,210.41,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090867,57403,Valid,L5,83.52,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090916,57404,Valid,L5,37.04,Found,2010,-72.77836,75.31969,"(-72.778360, 75.319690)"
Grove Mountains 090975,57405,Valid,L5,57.51,Found,2010,-72.77886,75.31447,"(-72.778860, 75.314470)"
Grove Mountains 090994,57406,Valid,Mesosiderite,369.1,Found,2010,-72.98489,75.24867,"(-72.984890, 75.248670)"
Grove Mountains 091001,57407,Valid,L3,278.74,Found,2010,-72.98489,75.24867,"(-72.984890, 75.248670)"
Grove Mountains 091002,57408,Valid,H4,269.19,Found,2010,-72.98489,75.24867,"(-72.984890, 75.248670)"
Grove Mountains 091013,57409,Valid,L4,253.75,Found,2010,-72.98489,75.24867,"(-72.984890, 75.248670)"
Grove Mountains 091014,57410,Valid,H4,40.7,Found,2010,-72.98489,75.24867,"(-72.984890, 75.248670)"
Grove Mountains 091015,57411,Valid,L5,125.41,Found,2010,-72.97889,75.25967,"(-72.978890, 75.259670)"
Grove Mountains 091017,57412,Valid,H4,120.47,Found,2010,-72.98489,75.24867,"(-72.984890, 75.248670)"
Harper Dry Lake 036,52853,Valid,L6,85.5,Found,2010,35.03333,-117.28333,"(35.033330, -117.283330)"
Hart,56555,Valid,CK3,966,Found,2010,34.37718,-102.11672,"(34.377180, -102.116720)"
Hayy 001,55517,Valid,H5,4208,Found,2010,20.84132,57.62995,"(20.841320, 57.629950)"
Jiddat al Harasis 626,52055,Valid,Eucrite-pmict,466,Found,2010,19.78483,55.95917,"(19.784830, 55.959170)"
Jiddat al Harasis 629,52786,Valid,L4,888,Found,2010,19.78991,55.96635,"(19.789910, 55.966350)"
Jiddat al Harasis 630,52787,Valid,L5,3036,Found,2010,19.79759,55.89089,"(19.797590, 55.890890)"
Jiddat al Harasis 631,52788,Valid,L4,28.32,Found,2010,19.99521,56.50031,"(19.995210, 56.500310)"
Jiddat al Harasis 632,52790,Valid,LL5,421,Found,2010,19.8846,56.51406,"(19.884600, 56.514060)"
Jiddat al Harasis 633,52791,Valid,L4,51.1,Found,2010,19.79851,56.35573,"(19.798510, 56.355730)"
Jiddat al Harasis 634,52792,Valid,LL4,206.9,Found,2010,19.8356,56.40041,"(19.835600, 56.400410)"
Jiddat al Harasis 635,52793,Valid,LL5,397.8,Found,2010,19.66889,55.7427,"(19.668890, 55.742700)"
Jiddat al Harasis 636,52794,Valid,LL5,76.4,Found,2010,19.67709,55.74549,"(19.677090, 55.745490)"
Jiddat al Harasis 637,52795,Valid,LL5,165.3,Found,2010,19.68364,55.74724,"(19.683640, 55.747240)"
Jiddat al Harasis 638,52796,Valid,LL4,88.2,Found,2010,19.70517,55.75342,"(19.705170, 55.753420)"
Jiddat al Harasis 639,52797,Valid,LL5,802,Found,2010,19.75844,55.71485,"(19.758440, 55.714850)"
Jiddat al Harasis 640,52798,Valid,LL5,233,Found,2010,19.73667,55.67472,"(19.736670, 55.674720)"
Jiddat al Harasis 642,55652,Valid,LL3-6,219.72,Found,2010,19.42575,56.59483,"(19.425750, 56.594830)"
Jiddat al Harasis 643,55473,Valid,LL6,132.81,Found,2010,19.60592,56.69978,"(19.605920, 56.699780)"
Jiddat al Harasis 644,55474,Valid,L6,2272.8,Found,2010,19.8122,56.67058,"(19.812200, 56.670580)"
Jiddat al Harasis 645,55476,Valid,H5,3030,Found,2010,19.43827,56.60802,"(19.438270, 56.608020)"
Jiddat al Harasis 646,55477,Valid,H4,3020,Found,2010,19.51878,56.666,"(19.518780, 56.666000)"
Jiddat al Harasis 647,55478,Valid,L6,365.6,Found,2010,19.81995,56.66037,"(19.819950, 56.660370)"
Jiddat al Harasis 648,55479,Valid,H4,1577.9,Found,2010,19.40178,56.56593,"(19.401780, 56.565930)"
Jiddat al Harasis 649,55480,Valid,L6,15.95,Found,2010,19.4694,56.5578,"(19.469400, 56.557800)"
Jiddat al Harasis 650,55481,Valid,H5,868,Found,2010,19.50543,56.54333,"(19.505430, 56.543330)"
Jiddat al Harasis 651,55655,Valid,H3.9,207.62,Found,2010,19.68107,56.451,"(19.681070, 56.451000)"
Jiddat al Harasis 652,55482,Valid,H4-6,242.35,Found,2010,19.68102,56.45122,"(19.681020, 56.451220)"
